opportunity_id,market_id,is_c0,is_ct,mode,gateway,decision_at,request_created_at,latency_delta_sec,decision_ask,hypothetical_shares,hypothetical_net_pnl,target,filled_shares,purchase_cash,vwap,fee_usdc,fill_count,slippage_per_share,slippage_cash,actual_net_pnl,is_ambiguous
3492756_2026-08-11T16:25:13.254732+00:00,3492756,False,False,LIVE,POLYMARKET,2026-08-11T16:25:13.254732+00:00,2026-08-11T16:26:23.760884+00:00,70.506,0.79,1.2658,0.2638,1,1.3,1.014,0.78,0.0,1,-0.010000000000000009,-0.013000000000000012,0.28600000000000003,True
