opportunity_id,market_id,ct_state
51ff876038aaded31b74,3302579,REVERSION
c2d940b951b4d6d8cc6b,3302580,TREND
128da49a41aff9910620,3302581,UNCERTAIN
a043511b974dc9281b78,3302584,REVERSION
a57dad9ec688c6b70376,3302590,REVERSION
58319271110eca61ad29,3302608,REVERSION
312531820d8398a6ca79,3302609,UNCERTAIN
d4318e627d1b50527c48,3302611,UNCERTAIN
07f4ed46c57575c4996d,3302612,UNCERTAIN
4f9be637ea73a0f336eb,3302616,REVERSION
ddfedd5358a153b43bc5,3303347,UNCERTAIN
e55a4fa3c333a01e3c79,3303348,TREND
c8bf710518203531cd1c,3303349,TREND
da90ebc6cf057cee2370,3303350,UNCERTAIN
565de6d627fca8a3ec71,3303352,TREND
f504c056d961c74c8d87,3303507,TREND
113e5bf18fe591956475,3303507,UNCERTAIN
6a97ae26adf9f4a207cd,3303508,TREND
570cc960df9941c45336,3303508,UNCERTAIN
7330c8ad1f77f8823bbc,3303508,REVERSION
9c26eb87f7d217eff059,3303509,TREND
b22461f7ec273fb24f72,3303510,REVERSION
b05a8db6fcac2ebe32f5,3303512,TREND
11e3d2c8bcea596a8351,3307316,TREND
7545c3b2127da4fbc683,3307316,TREND
37c572209c418577fb07,3307316,TREND
d381fe7fbc19f8f29c31,3307320,TREND
7991bf8810ed4f08df10,3307320,TREND
a28ee585ea4039ef0063,3307323,TREND
4bd72f9ca451582d7274,3307323,UNCERTAIN
9b24bb26ce981021e084,3307325,UNCERTAIN
01991f9ce3e375c12c9e,3307327,REVERSION
f30a64960990d88aa85b,3309169,UNCERTAIN
12f92f4f7d88d0ede7a1,3309169,REVERSION
736a8a74ec968ae15fa1,3309170,UNCERTAIN
0aac9d66334e950b6682,3309170,REVERSION
2e7d738602e65a0311f8,3309179,REVERSION
99d5a6f07f631fcb33c0,3309179,REVERSION
63ef2fac708b1e2ef3c4,3313215,UNCERTAIN
a15928815328a582f7e1,3313216,REVERSION
40b5acb780d5377a6c71,3313217,UNCERTAIN
afdc7bc3634bb822fd83,3313218,UNCERTAIN
ffbca44451e5689c6578,3313224,UNCERTAIN
453abb7e436c149e6b02,3314039,TREND
892edc5f33ea976feced,3314039,TREND
4b89213229acdc1d2f9b,3314044,TREND
c607e2eb7393a6f917a2,3314044,TREND
d7f6e8f9f1376f3f3a12,3314045,TREND
21cb6815a675a277b25b,3314045,TREND
c9311e735bc64b8f7ed9,3314049,TREND
bd6a7285e10061f0bea9,3314049,TREND
4bc95796e888266e8d4c,3314050,TREND
2119ce9a3136da1e9f05,3314050,TREND
2794c98fc6b0a1b0fc01,3314226,UNCERTAIN
57f6c334d0c78d98a8eb,3314232,UNCERTAIN
09956a9dd55aeba17a08,3314233,UNCERTAIN
5a4683a42341f795ee55,3314235,UNCERTAIN
f6ffafa2f135acbcf2c1,3314237,REVERSION
7962c62b6693b0d5b9a5,3315030,UNCERTAIN
7e6c55fe3cc8b40ac7b6,3315032,REVERSION
dc6f5487002847839b48,3315033,UNCERTAIN
72769c2802a901034811,3315035,UNCERTAIN
ca5950a236e6e8013682,3315036,UNCERTAIN
2b19c8a7cec8f0bd5344,3315274,TREND
f87fa8b6e3b0cc9f79c1,3315274,TREND
7ee8df642cb481021452,3315274,TREND
8a2e88ac82e3f493034a,3315275,TREND
8ef46e66663137c3d2f5,3315275,TREND
7f539e92f121ba4bc015,3315275,TREND
c74f696ba96fa6273c35,3315276,UNCERTAIN
b6e6fb6b52432342a9ab,3315276,TREND
4c121aaea95b3bc3e402,3315276,TREND
32e5bd6245a5a43a7600,3315283,UNCERTAIN
dc3a7c4b08899c060427,3315283,TREND
d0519c904beb8ec72a00,3315283,UNCERTAIN
3a6b14f562ef4470a302,3315284,UNCERTAIN
f936b3f31c144f8b405b,3315284,TREND
751e215e33c9c4ce734d,3315284,TREND
15ed4a1f4a0a9da25f52,3315820,REVERSION
abf194c48e27fc32b214,3315820,UNCERTAIN
6228985c1a1e08ef08fe,3315823,REVERSION
7eb85b56270e11954bae,3315823,UNCERTAIN
a64236b399d7fb8ea11f,3315824,REVERSION
0eeaca742de906e3185c,3315824,UNCERTAIN
afd3aabb81995cf0b3ac,3315825,REVERSION
d95e4d7923a60f9af903,3315825,UNCERTAIN
78165c2c8a8e45d122a3,3315828,REVERSION
72ad51c884ad4b85b584,3315828,UNCERTAIN
e68d4c6eca28a85512eb,3316509,UNCERTAIN
4923bff9d730939a650f,3316509,UNCERTAIN
d0de8a527fb06bac62e2,3316512,TREND
156a869d46ec42dbd3f4,3316512,TREND
4f7524043ce495119419,3316514,TREND
79ab102b1a97ff1bb021,3316518,UNCERTAIN
2b860af43bf5c7979e9b,3316518,UNCERTAIN
b46cfbd20073c1ead021,3316520,REVERSION
fd0938bf46d9d6d02f68,3316520,UNCERTAIN
64d8971ac415c4c438da,3316636,REVERSION
5a44ffd3faedb2b0b31a,3316636,REVERSION
d0fb90df756b7bff1b78,3316638,UNCERTAIN
d61c0815f2d4e1b86f41,3316638,UNCERTAIN
45aaad99abdbac10aa9a,3316641,UNCERTAIN
1bd78d2648b8e853ddd5,3316641,UNCERTAIN
44ad462e3d493afcf107,3316642,UNCERTAIN
ea0537f4f0097a4607a7,3316642,UNCERTAIN
f940e5086b2cd5d5211c,3316646,REVERSION
21cf5b4271c8c596e1b5,3316646,UNCERTAIN
169762d73fed50de508f,3317962,REVERSION
496af7e4b8d3b1410b15,3317966,REVERSION
96230832137621a15afd,3317969,REVERSION
9f188060b09f2a940ede,3317973,REVERSION
862508f44863669a204b,3317974,REVERSION
d89564e1a3460853260a,3318400,UNCERTAIN
f3ccf802258e8c7c56c0,3318400,TREND
6c2644389a9c2ddb9fc7,3318412,TREND
9eee988def586f95f1cf,3318412,TREND
041c63ca6689ccd25547,3318420,REVERSION
718dba67ee40faaf792a,3318420,UNCERTAIN
0a629f59e628d22933cb,3318421,TREND
f86cfd162a407001e5e8,3318421,TREND
fa8bc091fa3f23c4cd0a,3318424,UNCERTAIN
4e6b7c595d5bcfeec7d4,3318424,TREND
c0e47070e36d82e72a8a,3319054,REVERSION
04165733b31f0c658f37,3319055,UNCERTAIN
2b071ee1f149a69b781a,3319056,UNCERTAIN
1e1215a6d09bdf467911,3319063,UNCERTAIN
ce2ba65b93bc1f11e9d9,3319064,REVERSION
6a804eb3b655f161b83c,3319276,UNCERTAIN
4d91e71e22f967320acc,3319276,UNCERTAIN
064c7dbb3d514f4cd799,3319279,REVERSION
8d21606baea3f01583eb,3319279,REVERSION
f0851602fc5d4aa69846,3319280,REVERSION
64c08b5206aec70e4ee8,3319280,UNCERTAIN
5c771e114d048b04c9cb,3319282,UNCERTAIN
6989ff65805934327153,3319282,TREND
f01548c66c70a70aef68,3319283,TREND
81a02e45a0563f728b7c,3319283,TREND
3a94de40dd244a4b3ed7,3319507,REVERSION
75e2c3c096b01c006b40,3319507,REVERSION
4b34a9de69903a23261b,3319507,REVERSION
1cf51b08667b50e1a499,3319508,UNCERTAIN
e55ff7b7d2238dec6b5a,3319508,UNCERTAIN
2ebf2c45d9b998fc4b5c,3319508,UNCERTAIN
ac48834d580e1d920023,3319512,TREND
e31302abd3548d5cd342,3319512,UNCERTAIN
d340de5a5d088e22fd07,3319512,UNCERTAIN
a9159a1dfaa7b496e747,3319515,TREND
24852e23e19e6087c2b1,3319515,TREND
13fa6fcda1e9d655a081,3319515,UNCERTAIN
113c8564d05a877b95ea,3319524,TREND
dae2b4d7bf7b52ae39ae,3319524,TREND
ada92d3639db093623c1,3319524,TREND
00bfa2cdd7b68adb38ab,3319981,TREND
089a2c4c0ff45e481995,3319981,TREND
e501b7e06cd03533d1ba,3319981,TREND
9f4f61fe42618e0ab85a,3319982,TREND
b798f959a101c1a4e655,3319982,TREND
cacbc6bf076d4930ea54,3319982,TREND
85e6fa4d781d5e3d8ed2,3319984,TREND
89e6a271d2ebd1ea0080,3319984,TREND
a3332d107e64ca81c9c3,3319984,UNCERTAIN
6910f48baa869cf056e4,3319989,TREND
fe39f6819c36ec4a0d0f,3319989,TREND
250f5728c27b0dc411e3,3319989,TREND
9965d1d130e6558581b6,3319991,TREND
eb73f933a28b6a989356,3319991,TREND
a034d367a0529347c90b,3319991,TREND
7858b0ac03a0e57a325e,3320061,UNCERTAIN
953fa10ecd98306927d1,3320061,UNCERTAIN
087588d386fdf5a15c5a,3320061,UNCERTAIN
0be3b2e2856521839516,3320067,UNCERTAIN
723c4a45ba3a68b49216,3320067,UNCERTAIN
34008f83ccd24e4c02dd,3320067,UNCERTAIN
9c9dc6744db203857a1f,3320068,TREND
45cef716221917e21059,3320068,TREND
242d38120214260e2bb8,3320068,TREND
eeafe9393e3c73c521d2,3320069,REVERSION
84351ff49a1fd3281506,3320069,REVERSION
d2d369258c05484d1742,3320069,UNCERTAIN
32eb35299c2397cd7253,3320070,TREND
4113b9278ef16f15cb4c,3320070,TREND
767ac17a8d7b29e452af,3320129,UNCERTAIN
f2a422dbf9bd2ffa9905,3320129,TREND
9cea6e76257784983521,3320131,TREND
af94c5be6bb352f24da6,3320131,TREND
bb906271dba3a812139d,3320131,TREND
95d6550343f69f9c0bec,3320132,TREND
bfa4eb3041c8b594a56a,3320132,TREND
a090ac8321e20834c66a,3320133,TREND
