opportunity_id,market_id,is_c0,is_ct,decision_at,reason,detail
2670465_2026-06-25T17:40:04.795295+00:00,2670465,False,False,2026-06-25T17:40:04.795295+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2670692_2026-06-25T17:55:02.857568+00:00,2670692,False,False,2026-06-25T17:55:02.857568+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2671085_2026-06-25T18:10:02.857123+00:00,2671085,False,False,2026-06-25T18:10:02.857123+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2671470_2026-06-25T18:25:13.860923+00:00,2671470,False,False,2026-06-25T18:25:13.860923+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2671493_2026-06-25T18:40:13.860961+00:00,2671493,False,False,2026-06-25T18:40:13.860961+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2671652_2026-06-25T18:55:13.860257+00:00,2671652,False,False,2026-06-25T18:55:13.860257+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672069_2026-06-25T19:10:13.861167+00:00,2672069,False,False,2026-06-25T19:10:13.861167+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672136_2026-06-25T19:25:13.860927+00:00,2672136,False,False,2026-06-25T19:25:13.860927+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672239_2026-06-25T19:40:13.860754+00:00,2672239,False,False,2026-06-25T19:40:13.860754+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672589_2026-06-25T19:55:13.859123+00:00,2672589,False,False,2026-06-25T19:55:13.859123+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672705_2026-06-25T20:10:13.861008+00:00,2672705,False,False,2026-06-25T20:10:13.861008+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2672993_2026-06-25T20:25:13.860889+00:00,2672993,False,False,2026-06-25T20:25:13.860889+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673328_2026-06-25T20:40:13.861086+00:00,2673328,False,False,2026-06-25T20:40:13.861086+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673533_2026-06-25T20:55:53.860959+00:00,2673533,False,False,2026-06-25T20:55:53.860959+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673568_2026-06-25T21:10:13.860330+00:00,2673568,False,False,2026-06-25T21:10:13.860330+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673658_2026-06-25T21:25:13.861036+00:00,2673658,False,False,2026-06-25T21:25:13.861036+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673685_2026-06-25T21:40:03.861078+00:00,2673685,False,False,2026-06-25T21:40:03.861078+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2673811_2026-06-25T21:55:03.860917+00:00,2673811,False,False,2026-06-25T21:55:03.860917+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2674062_2026-06-25T22:10:03.861021+00:00,2674062,False,False,2026-06-25T22:10:03.861021+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2674218_2026-06-25T22:25:03.860996+00:00,2674218,False,False,2026-06-25T22:25:03.860996+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2674254_2026-06-25T22:40:03.860977+00:00,2674254,False,False,2026-06-25T22:40:03.860977+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2674489_2026-06-25T22:55:03.860027+00:00,2674489,False,False,2026-06-25T22:55:03.860027+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676024_2026-06-25T23:10:03.863382+00:00,2676024,False,False,2026-06-25T23:10:03.863382+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676065_2026-06-25T23:25:03.861067+00:00,2676065,False,False,2026-06-25T23:25:03.861067+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676093_2026-06-25T23:40:03.860966+00:00,2676093,False,False,2026-06-25T23:40:03.860966+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676221_2026-06-25T23:55:03.861017+00:00,2676221,False,False,2026-06-25T23:55:03.861017+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676253_2026-06-26T00:10:03.861162+00:00,2676253,False,False,2026-06-26T00:10:03.861162+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676289_2026-06-26T00:25:03.861062+00:00,2676289,False,False,2026-06-26T00:25:03.861062+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676325_2026-06-26T00:40:03.861043+00:00,2676325,False,False,2026-06-26T00:40:03.861043+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676521_2026-06-26T00:55:03.860893+00:00,2676521,False,False,2026-06-26T00:55:03.860893+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676733_2026-06-26T01:10:03.861025+00:00,2676733,False,False,2026-06-26T01:10:03.861025+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676824_2026-06-26T01:25:03.859984+00:00,2676824,False,False,2026-06-26T01:25:03.859984+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2676880_2026-06-26T01:40:03.862534+00:00,2676880,False,False,2026-06-26T01:40:03.862534+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677021_2026-06-26T01:55:03.860948+00:00,2677021,False,False,2026-06-26T01:55:03.860948+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677084_2026-06-26T02:10:03.861055+00:00,2677084,False,False,2026-06-26T02:10:03.861055+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677149_2026-06-26T02:25:03.861001+00:00,2677149,False,False,2026-06-26T02:25:03.861001+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677178_2026-06-26T02:40:03.860981+00:00,2677178,False,False,2026-06-26T02:40:03.860981+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677247_2026-06-26T02:55:03.860010+00:00,2677247,False,False,2026-06-26T02:55:03.860010+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677282_2026-06-26T03:10:03.860960+00:00,2677282,False,False,2026-06-26T03:10:03.860960+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677309_2026-06-26T03:25:03.860984+00:00,2677309,False,False,2026-06-26T03:25:03.860984+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677333_2026-06-26T03:40:03.861005+00:00,2677333,False,False,2026-06-26T03:40:03.861005+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2677399_2026-06-26T03:55:03.861070+00:00,2677399,False,False,2026-06-26T03:55:03.861070+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2678108_2026-06-26T04:10:03.859738+00:00,2678108,False,False,2026-06-26T04:10:03.859738+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2678165_2026-06-26T04:25:03.860952+00:00,2678165,False,False,2026-06-26T04:25:03.860952+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2678256_2026-06-26T04:40:03.861029+00:00,2678256,False,False,2026-06-26T04:40:03.861029+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2678317_2026-06-26T04:55:03.860932+00:00,2678317,False,False,2026-06-26T04:55:03.860932+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679389_2026-06-26T05:10:03.861020+00:00,2679389,False,False,2026-06-26T05:10:03.861020+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679418_2026-06-26T05:25:03.860936+00:00,2679418,False,False,2026-06-26T05:25:03.860936+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679452_2026-06-26T05:40:03.861046+00:00,2679452,False,False,2026-06-26T05:40:03.861046+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679514_2026-06-26T05:55:03.860992+00:00,2679514,False,False,2026-06-26T05:55:03.860992+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679547_2026-06-26T06:10:03.861113+00:00,2679547,False,False,2026-06-26T06:10:03.861113+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679584_2026-06-26T06:25:03.860971+00:00,2679584,False,False,2026-06-26T06:25:03.860971+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679625_2026-06-26T06:40:03.860947+00:00,2679625,False,False,2026-06-26T06:40:03.860947+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679707_2026-06-26T06:55:03.860910+00:00,2679707,False,False,2026-06-26T06:55:03.860910+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679752_2026-06-26T07:10:03.861004+00:00,2679752,False,False,2026-06-26T07:10:03.861004+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679778_2026-06-26T07:25:03.861045+00:00,2679778,False,False,2026-06-26T07:25:03.861045+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679806_2026-06-26T07:40:03.861137+00:00,2679806,False,False,2026-06-26T07:40:03.861137+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679873_2026-06-26T07:55:03.860890+00:00,2679873,False,False,2026-06-26T07:55:03.860890+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679909_2026-06-26T08:10:03.860942+00:00,2679909,False,False,2026-06-26T08:10:03.860942+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679945_2026-06-26T08:25:03.861049+00:00,2679945,False,False,2026-06-26T08:25:03.861049+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2679972_2026-06-26T08:40:03.860985+00:00,2679972,False,False,2026-06-26T08:40:03.860985+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680053_2026-06-26T08:55:03.860917+00:00,2680053,False,False,2026-06-26T08:55:03.860917+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680090_2026-06-26T09:10:03.860992+00:00,2680090,False,False,2026-06-26T09:10:03.860992+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680137_2026-06-26T09:25:03.860976+00:00,2680137,False,False,2026-06-26T09:25:03.860976+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680158_2026-06-26T09:40:03.861577+00:00,2680158,False,False,2026-06-26T09:40:03.861577+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680241_2026-06-26T09:55:03.861366+00:00,2680241,False,False,2026-06-26T09:55:03.861366+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680357_2026-06-26T10:10:03.861611+00:00,2680357,False,False,2026-06-26T10:10:03.861611+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680405_2026-06-26T10:25:03.865498+00:00,2680405,False,False,2026-06-26T10:25:03.865498+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680503_2026-06-26T10:40:03.861402+00:00,2680503,False,False,2026-06-26T10:40:03.861402+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2680629_2026-06-26T10:55:03.862364+00:00,2680629,False,False,2026-06-26T10:55:03.862364+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681046_2026-06-26T11:10:03.864189+00:00,2681046,False,False,2026-06-26T11:10:03.864189+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681078_2026-06-26T11:25:03.486165+00:00,2681078,False,False,2026-06-26T11:25:03.486165+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681104_2026-06-26T11:40:17.275032+00:00,2681104,False,False,2026-06-26T11:40:17.275032+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681178_2026-06-26T11:55:17.361981+00:00,2681178,False,False,2026-06-26T11:55:17.361981+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681594_2026-06-26T12:10:00.575969+00:00,2681594,False,False,2026-06-26T12:10:00.575969+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681649_2026-06-26T12:25:01.529616+00:00,2681649,False,False,2026-06-26T12:25:01.529616+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681745_2026-06-26T12:55:02.745423+00:00,2681745,False,False,2026-06-26T12:55:02.745423+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681826_2026-06-26T13:10:17.812781+00:00,2681826,False,False,2026-06-26T13:10:17.812781+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681853_2026-06-26T13:25:17.365730+00:00,2681853,False,False,2026-06-26T13:25:17.365730+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2681927_2026-06-26T13:40:17.388693+00:00,2681927,False,False,2026-06-26T13:40:17.388693+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682002_2026-06-26T13:55:04.420470+00:00,2682002,False,False,2026-06-26T13:55:04.420470+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682034_2026-06-26T14:10:03.227182+00:00,2682034,False,False,2026-06-26T14:10:03.227182+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682073_2026-06-26T14:25:03.290133+00:00,2682073,False,False,2026-06-26T14:25:03.290133+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682105_2026-06-26T14:40:03.603977+00:00,2682105,False,False,2026-06-26T14:40:03.603977+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682184_2026-06-26T14:55:03.590778+00:00,2682184,False,False,2026-06-26T14:55:03.590778+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682235_2026-06-26T15:10:23.127686+00:00,2682235,False,False,2026-06-26T15:10:23.127686+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682308_2026-06-26T15:25:38.638941+00:00,2682308,False,False,2026-06-26T15:25:38.638941+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682336_2026-06-26T15:40:18.413681+00:00,2682336,False,False,2026-06-26T15:40:18.413681+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682408_2026-06-26T15:55:05.376410+00:00,2682408,False,False,2026-06-26T15:55:05.376410+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682684_2026-06-26T16:10:26.266930+00:00,2682684,False,False,2026-06-26T16:10:26.266930+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682760_2026-06-26T16:40:47.038052+00:00,2682760,False,False,2026-06-26T16:40:47.038052+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2682832_2026-06-26T16:55:38.795326+00:00,2682832,False,False,2026-06-26T16:55:38.795326+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683152_2026-06-26T17:10:37.031940+00:00,2683152,False,False,2026-06-26T17:10:37.031940+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683187_2026-06-26T17:25:05.571031+00:00,2683187,False,False,2026-06-26T17:25:05.571031+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683405_2026-06-26T17:40:05.679681+00:00,2683405,False,False,2026-06-26T17:40:05.679681+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683471_2026-06-26T17:55:48.549617+00:00,2683471,False,False,2026-06-26T17:55:48.549617+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683512_2026-06-26T18:10:48.998228+00:00,2683512,False,False,2026-06-26T18:10:48.998228+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683698_2026-06-26T18:25:48.558417+00:00,2683698,False,False,2026-06-26T18:25:48.558417+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2683906_2026-06-26T18:40:48.543232+00:00,2683906,False,False,2026-06-26T18:40:48.543232+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2684167_2026-06-26T18:55:49.123502+00:00,2684167,False,False,2026-06-26T18:55:49.123502+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2684874_2026-06-26T19:10:49.615025+00:00,2684874,False,False,2026-06-26T19:10:49.615025+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2684920_2026-06-26T19:25:49.145290+00:00,2684920,False,False,2026-06-26T19:25:49.145290+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2684944_2026-06-26T19:40:48.588731+00:00,2684944,False,False,2026-06-26T19:40:48.588731+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685051_2026-06-26T19:55:49.058527+00:00,2685051,False,False,2026-06-26T19:55:49.058527+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685118_2026-06-26T20:10:49.225364+00:00,2685118,False,False,2026-06-26T20:10:49.225364+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685158_2026-06-26T20:25:50.535395+00:00,2685158,False,False,2026-06-26T20:25:50.535395+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685183_2026-06-26T20:40:49.019161+00:00,2685183,False,False,2026-06-26T20:40:49.019161+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685258_2026-06-26T20:55:50.175093+00:00,2685258,False,False,2026-06-26T20:55:50.175093+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685313_2026-06-26T21:10:49.641648+00:00,2685313,False,False,2026-06-26T21:10:49.641648+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685378_2026-06-26T21:25:48.619819+00:00,2685378,False,False,2026-06-26T21:25:48.619819+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685569_2026-06-26T21:55:49.688151+00:00,2685569,False,False,2026-06-26T21:55:49.688151+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685775_2026-06-26T22:10:48.650098+00:00,2685775,False,False,2026-06-26T22:10:48.650098+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685817_2026-06-26T22:25:50.486069+00:00,2685817,False,False,2026-06-26T22:25:50.486069+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685862_2026-06-26T22:40:50.580519+00:00,2685862,False,False,2026-06-26T22:40:50.580519+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2685941_2026-06-26T22:55:50.614623+00:00,2685941,False,False,2026-06-26T22:55:50.614623+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686721_2026-06-26T23:10:49.986186+00:00,2686721,False,False,2026-06-26T23:10:49.986186+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686782_2026-06-26T23:25:49.527585+00:00,2686782,False,False,2026-06-26T23:25:49.527585+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686803_2026-06-26T23:40:48.540088+00:00,2686803,False,False,2026-06-26T23:40:48.540088+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686876_2026-06-26T23:55:48.583119+00:00,2686876,False,False,2026-06-26T23:55:48.583119+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686920_2026-06-27T00:10:50.041871+00:00,2686920,False,False,2026-06-27T00:10:50.041871+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686968_2026-06-27T00:25:48.591291+00:00,2686968,False,False,2026-06-27T00:25:48.591291+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2686996_2026-06-27T00:40:48.562979+00:00,2686996,False,False,2026-06-27T00:40:48.562979+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687069_2026-06-27T00:55:49.913730+00:00,2687069,False,False,2026-06-27T00:55:49.913730+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687292_2026-06-27T01:10:50.133071+00:00,2687292,False,False,2026-06-27T01:10:50.133071+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687313_2026-06-27T01:25:48.589918+00:00,2687313,False,False,2026-06-27T01:25:48.589918+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687373_2026-06-27T01:40:50.563173+00:00,2687373,False,False,2026-06-27T01:40:50.563173+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687427_2026-06-27T01:55:48.571585+00:00,2687427,False,False,2026-06-27T01:55:48.571585+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687471_2026-06-27T02:10:50.555839+00:00,2687471,False,False,2026-06-27T02:10:50.555839+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687590_2026-06-27T02:25:48.584940+00:00,2687590,False,False,2026-06-27T02:25:48.584940+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687626_2026-06-27T02:40:50.081315+00:00,2687626,False,False,2026-06-27T02:40:50.081315+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687702_2026-06-27T02:55:49.048769+00:00,2687702,False,False,2026-06-27T02:55:49.048769+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687739_2026-06-27T03:10:48.566500+00:00,2687739,False,False,2026-06-27T03:10:48.566500+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687811_2026-06-27T03:25:49.296335+00:00,2687811,False,False,2026-06-27T03:25:49.296335+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687851_2026-06-27T03:40:49.600536+00:00,2687851,False,False,2026-06-27T03:40:49.600536+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2687927_2026-06-27T03:55:50.574817+00:00,2687927,False,False,2026-06-27T03:55:50.574817+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2688454_2026-06-27T04:10:50.046928+00:00,2688454,False,False,2026-06-27T04:10:50.046928+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2688492_2026-06-27T04:25:50.573177+00:00,2688492,False,False,2026-06-27T04:25:50.573177+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2688581_2026-06-27T04:40:48.574727+00:00,2688581,False,False,2026-06-27T04:40:48.574727+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2688664_2026-06-27T04:55:50.061832+00:00,2688664,False,False,2026-06-27T04:55:50.061832+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2689995_2026-06-27T05:10:49.178074+00:00,2689995,False,False,2026-06-27T05:10:49.178074+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690029_2026-06-27T05:25:01.487162+00:00,2690029,False,False,2026-06-27T05:25:01.487162+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690057_2026-06-27T05:40:01.018776+00:00,2690057,False,False,2026-06-27T05:40:01.018776+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690138_2026-06-27T05:55:02.076524+00:00,2690138,False,False,2026-06-27T05:55:02.076524+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690172_2026-06-27T06:10:01.023553+00:00,2690172,False,False,2026-06-27T06:10:01.023553+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690215_2026-06-27T06:25:00.532366+00:00,2690215,False,False,2026-06-27T06:25:00.532366+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690338_2026-06-27T06:55:51.396518+00:00,2690338,False,False,2026-06-27T06:55:51.396518+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690376_2026-06-27T07:10:51.403701+00:00,2690376,False,False,2026-06-27T07:10:51.403701+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690430_2026-06-27T07:25:31.430799+00:00,2690430,False,False,2026-06-27T07:25:31.430799+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690479_2026-06-27T07:40:37.751754+00:00,2690479,False,False,2026-06-27T07:40:37.751754+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690548_2026-06-27T07:55:38.205745+00:00,2690548,False,False,2026-06-27T07:55:38.205745+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690586_2026-06-27T08:10:44.890118+00:00,2690586,False,False,2026-06-27T08:10:44.890118+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690619_2026-06-27T08:25:43.885618+00:00,2690619,False,False,2026-06-27T08:25:43.885618+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690660_2026-06-27T08:40:36.190970+00:00,2690660,False,False,2026-06-27T08:40:36.190970+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690772_2026-06-27T08:55:35.272557+00:00,2690772,False,False,2026-06-27T08:55:35.272557+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690812_2026-06-27T09:10:34.834485+00:00,2690812,False,False,2026-06-27T09:10:34.834485+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690867_2026-06-27T09:25:36.350202+00:00,2690867,False,False,2026-06-27T09:25:36.350202+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690890_2026-06-27T09:40:33.031716+00:00,2690890,False,False,2026-06-27T09:40:33.031716+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2690958_2026-06-27T09:55:14.282735+00:00,2690958,False,False,2026-06-27T09:55:14.282735+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691111_2026-06-27T10:10:49.733390+00:00,2691111,False,False,2026-06-27T10:10:49.733390+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691138_2026-06-27T10:25:49.748830+00:00,2691138,False,False,2026-06-27T10:25:49.748830+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691166_2026-06-27T10:40:49.764044+00:00,2691166,False,False,2026-06-27T10:40:49.764044+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691233_2026-06-27T10:55:49.719980+00:00,2691233,False,False,2026-06-27T10:55:49.719980+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691375_2026-06-27T11:10:48.287872+00:00,2691375,False,False,2026-06-27T11:10:48.287872+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691418_2026-06-27T11:25:49.741227+00:00,2691418,False,False,2026-06-27T11:25:49.741227+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691451_2026-06-27T11:40:50.177198+00:00,2691451,False,False,2026-06-27T11:40:50.177198+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691513_2026-06-27T11:55:48.283607+00:00,2691513,False,False,2026-06-27T11:55:48.283607+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691682_2026-06-27T12:10:49.223390+00:00,2691682,False,False,2026-06-27T12:10:49.223390+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691715_2026-06-27T12:25:49.278852+00:00,2691715,False,False,2026-06-27T12:25:49.278852+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691741_2026-06-27T12:40:48.270478+00:00,2691741,False,False,2026-06-27T12:40:48.270478+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691826_2026-06-27T12:55:50.462651+00:00,2691826,False,False,2026-06-27T12:55:50.462651+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691894_2026-06-27T13:10:50.413023+00:00,2691894,False,False,2026-06-27T13:10:50.413023+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2691924_2026-06-27T13:25:31.036404+00:00,2691924,False,False,2026-06-27T13:25:31.036404+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
