opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,best_bid,best_ask,executable_ask,spread,final_outcome,target,is_candidate_price,former_favorite_group,token_regime_CT,token_er,token_sign_flips,token_autocorr,spot_regime_CS,spot_er,spot_regime_CS_short,spot_short_reason,spot_price_at_decision,proxy_strike,proxy_reversion_helps,shares,gross_pnl,taker_fee,net_pnl,cohort_tag,neither_subgroup,variants,execution_sim,exclusion_reason,reproduced_fee,reproduced_net_pnl,new_fee,purchase_cash,settlement_proceeds,new_net_pnl,unknown_fee,gross_positive,net_positive,sign_changed
2895056_2026-07-13T12:25:24.696386+00:00,2895056,BTC,2026-07-13,2026-07-13T12:25:24.696386+00:00,4.59,0.33,0.34,0.34,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2167,0.5,-0.0846,TREND,0.7985,UNCERTAIN,STALE_UNDERLYING,62774.25,62842.37,True,2.9412,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2896854_2026-07-13T16:55:07.052634+00:00,2896854,BTC,2026-07-13,2026-07-13T16:55:07.052634+00:00,4.88,0.07,0.08,0.08,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3333,0.7,-0.344,UNCERTAIN,0.2856,UNCERTAIN,STALE_UNDERLYING,62278.77,62366.49,False,12.5,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
2900858_2026-07-13T23:40:08.217763+00:00,2900858,BTC,2026-07-13,2026-07-13T23:40:08.217763+00:00,4.86,0.32,0.33,0.33,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.087,0.6667,-0.4492,TREND,0.6615,UNCERTAIN,STALE_UNDERLYING,62151.19,62164.77,False,3.0303,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999980000000002,-1.001999998,0.0,0.9999990000000001,0.0,-0.9999990000000001,,False,False,False
2903420_2026-07-14T05:55:08.751020+00:00,2903420,BTC,2026-07-14,2026-07-14T05:55:08.751020+00:00,4.85,0.14,0.15,0.15,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3,0.6667,-0.4562,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,62726.0,62753.97,True,6.6667,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000099999999995,-1.00200001,0.0,1.0000049999999998,0.0,-1.0000049999999998,,False,False,False
2903764_2026-07-14T07:40:07.029432+00:00,2903764,BTC,2026-07-14,2026-07-14T07:40:07.029432+00:00,4.88,0.16,0.17,0.17,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1333,0.5833,-0.3412,UNCERTAIN,0.5833,UNCERTAIN,STALE_UNDERLYING,62628.0,62636.72,False,5.8824,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2904365_2026-07-14T09:10:08.913239+00:00,2904365,BTC,2026-07-14,2026-07-14T09:10:08.913239+00:00,4.85,0.17,0.18,0.18,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.145,0.5455,-0.1598,UNCERTAIN,0.4538,UNCERTAIN,STALE_UNDERLYING,62688.45,62713.85,True,5.5556,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2905098_2026-07-14T11:10:07.573171+00:00,2905098,BTC,2026-07-14,2026-07-14T11:10:07.573171+00:00,4.87,0.1,0.11,0.11,0.01,NO,0,True,PERSISTENT_CHEAP,REVERSION,0.3867,0.5833,-0.2587,UNCERTAIN,0.2521,UNCERTAIN,STALE_UNDERLYING,62742.89,62800.01,True,9.0909,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
2906420_2026-07-14T14:25:08.243754+00:00,2906420,BTC,2026-07-14,2026-07-14T14:25:08.243754+00:00,4.86,0.18,0.19,0.19,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.2703,0.8333,-0.0765,REVERSION,0.0332,UNCERTAIN,STALE_UNDERLYING,63828.72,63872.2,False,5.2632,4.2632,0.002,4.2612,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,4.261199984,0.0,1.000008,5.2632,4.263192,,True,True,False
2906679_2026-07-14T15:10:04.094693+00:00,2906679,BTC,2026-07-14,2026-07-14T15:10:04.094693+00:00,4.93,0.35,0.36,0.36,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.0286,0.6364,-0.1525,TREND,0.6069,UNCERTAIN,STALE_UNDERLYING,64268.0,64305.01,False,2.7778,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2917347_2026-07-15T04:25:07.758290+00:00,2917347,BTC,2026-07-15,2026-07-15T04:25:07.758290+00:00,4.87,0.17,0.18,0.18,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2745,0.5,-0.2582,REVERSION,0.0228,UNCERTAIN,STALE_UNDERLYING,64790.01,64826.0,False,5.5556,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2917567_2026-07-15T04:55:53.345713+00:00,2917567,BTC,2026-07-15,2026-07-15T04:55:53.345713+00:00,4.11,0.33,0.34,0.34,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1243,0.5,-0.1735,REVERSION,0.3856,UNCERTAIN,STALE_UNDERLYING,64814.0,64805.57,False,2.9412,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2919310_2026-07-15T06:25:37.333337+00:00,2919310,BTC,2026-07-15,2026-07-15T06:25:37.333337+00:00,4.38,0.13,0.14,0.14,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2,0.5,-0.2579,TREND,0.9669,UNCERTAIN,STALE_UNDERLYING,65019.99,65044.0,False,7.1429,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000120000000002,-1.002000012,0.0,1.0000060000000002,0.0,-1.0000060000000002,,False,False,False
2919726_2026-07-15T07:55:35.218920+00:00,2919726,BTC,2026-07-15,2026-07-15T07:55:35.218920+00:00,4.41,0.38,0.39,0.39,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.0698,0.7273,-0.1722,REVERSION,0.1278,UNCERTAIN,STALE_UNDERLYING,64591.79,64610.0,False,2.5641,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
2920503_2026-07-15T10:55:36.841588+00:00,2920503,BTC,2026-07-15,2026-07-15T10:55:36.841588+00:00,4.39,0.39,0.4,0.4,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1026,0.5385,-0.1059,REVERSION,0.0396,UNCERTAIN,STALE_UNDERLYING,64659.04,64666.0,False,2.5,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
2922444_2026-07-15T14:25:43.728136+00:00,2922444,BTC,2026-07-15,2026-07-15T14:25:43.728136+00:00,4.27,0.16,0.19,0.19,0.03,YES,1,True,FORMER_FAVORITE,REVERSION,0.2229,0.6364,-0.1508,UNCERTAIN,0.3708,UNCERTAIN,STALE_UNDERLYING,65250.0,65292.49,False,5.2632,4.2632,0.002,4.2612,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,4.261199984,0.0,1.000008,5.2632,4.263192,,True,True,False
2922757_2026-07-15T15:55:00.464719+00:00,2922757,BTC,2026-07-15,2026-07-15T15:55:00.464719+00:00,4.99,0.2,0.21,0.21,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1511,0.7273,-0.2604,REVERSION,0.0328,UNCERTAIN,STALE_UNDERLYING,65414.3,65487.99,False,4.7619,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
2929157_2026-07-16T00:40:22.487078+00:00,2929157,BTC,2026-07-16,2026-07-16T00:40:22.487078+00:00,4.63,0.16,0.17,0.17,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3504,0.5833,-0.0603,TREND,0.7823,UNCERTAIN,STALE_UNDERLYING,64588.0,64565.99,True,5.8824,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2930020_2026-07-16T02:40:23.968606+00:00,2930020,BTC,2026-07-16,2026-07-16T02:40:23.968606+00:00,4.6,0.07,0.08,0.08,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3228,0.5,-0.0758,REVERSION,0.1272,UNCERTAIN,STALE_UNDERLYING,64674.17,64670.0,False,12.5,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
2932423_2026-07-16T07:25:21.046964+00:00,2932423,BTC,2026-07-16,2026-07-16T07:25:21.046964+00:00,4.65,0.05,0.06,0.06,0.01,NO,0,True,PERSISTENT_CHEAP,REVERSION,0.3973,0.5556,-0.6122,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64580.97,64656.0,True,16.6667,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000039999999997,-1.002000004,0.0,1.0000019999999998,0.0,-1.0000019999999998,,False,False,False
2932916_2026-07-16T09:55:26.896703+00:00,2932916,BTC,2026-07-16,2026-07-16T09:55:26.896703+00:00,4.55,0.36,0.37,0.37,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.0711,0.5,-0.234,REVERSION,0.1004,UNCERTAIN,STALE_UNDERLYING,64071.14,64109.76,False,2.7027,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
2934028_2026-07-16T11:55:17.422020+00:00,2934028,BTC,2026-07-16,2026-07-16T11:55:17.422020+00:00,4.71,0.14,0.15,0.15,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3402,0.6667,-0.2219,UNCERTAIN,0.0881,UNCERTAIN,STALE_UNDERLYING,64202.73,64263.16,False,6.6667,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000099999999995,-1.00200001,0.0,1.0000049999999998,0.0,-1.0000049999999998,,False,False,False
2934982_2026-07-16T14:40:40.343702+00:00,2934982,BTC,2026-07-16,2026-07-16T14:40:40.343702+00:00,4.33,0.17,0.18,0.18,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3519,0.4615,-0.0937,REVERSION,0.1924,UNCERTAIN,STALE_UNDERLYING,64692.81,64766.01,False,5.5556,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2935281_2026-07-16T15:55:43.266297+00:00,2935281,BTC,2026-07-16,2026-07-16T15:55:43.266297+00:00,4.28,0.39,0.4,0.4,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.0417,0.5455,-0.2135,TREND,0.6237,UNCERTAIN,STALE_UNDERLYING,64759.25,64728.15,True,2.5,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
2935574_2026-07-16T16:25:07.269876+00:00,2935574,BTC,2026-07-16,2026-07-16T16:25:07.269876+00:00,4.88,0.23,0.24,0.24,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.2381,0.75,-0.1998,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64466.0,64512.01,True,4.1667,3.1667,0.002,3.1647,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000159999999994,3.164699984,0.0,1.0000079999999998,4.1667,3.166692,,True,True,False
2937368_2026-07-16T19:10:02.664014+00:00,2937368,BTC,2026-07-16,2026-07-16T19:10:02.664014+00:00,4.96,0.37,0.38,0.38,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.0769,0.5455,-0.0562,UNCERTAIN,0.488,UNCERTAIN,STALE_UNDERLYING,64250.0,64246.01,False,2.6316,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2937441_2026-07-16T19:40:02.625711+00:00,2937441,BTC,2026-07-16,2026-07-16T19:40:02.625711+00:00,4.96,0.22,0.23,0.23,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.1862,0.75,-0.4291,REVERSION,0.2032,UNCERTAIN,STALE_UNDERLYING,64250.63,64261.52,False,4.3478,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999880000000003,-1.001999988,0.0,0.9999940000000002,0.0,-0.9999940000000002,,False,False,False
2941062_2026-07-17T00:10:03.818888+00:00,2941062,BTC,2026-07-17,2026-07-17T00:10:03.818888+00:00,4.94,0.1,0.11,0.11,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3548,0.4545,-0.4284,UNCERTAIN,0.5113,UNCERTAIN,STALE_UNDERLYING,63768.0,63830.2,False,9.0909,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
2942210_2026-07-17T03:40:09.756495+00:00,2942210,BTC,2026-07-17,2026-07-17T03:40:09.756495+00:00,4.84,0.21,0.22,0.22,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.18,0.75,-0.3479,REVERSION,0.2635,UNCERTAIN,STALE_UNDERLYING,63659.33,63678.94,False,4.5455,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.00200002,-1.00200002,0.0,1.0000099999999998,0.0,-1.0000099999999998,,False,False,False
2943784_2026-07-17T07:10:11.035529+00:00,2943784,BTC,2026-07-17,2026-07-17T07:10:11.035529+00:00,4.82,0.33,0.34,0.34,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.0698,0.5455,-0.284,UNCERTAIN,0.1076,UNCERTAIN,STALE_UNDERLYING,62928.94,62948.0,False,2.9412,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2945062_2026-07-17T10:25:11.316862+00:00,2945062,BTC,2026-07-17,2026-07-17T10:25:11.316862+00:00,4.81,0.2,0.21,0.21,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.1969,0.5833,-0.3108,UNCERTAIN,0.4614,UNCERTAIN,STALE_UNDERLYING,63064.59,63097.99,False,4.7619,3.7619,0.002,3.7599,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,3.7599000019999997,0.0,0.999999,4.7619,3.761901,,True,True,False
2946801_2026-07-17T14:55:08.755980+00:00,2946801,BTC,2026-07-17,2026-07-17T14:55:08.755980+00:00,4.85,0.13,0.14,0.14,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2787,0.5,-0.2128,REVERSION,0.3548,UNCERTAIN,STALE_UNDERLYING,63175.98,63279.13,False,7.1429,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000120000000002,-1.002000012,0.0,1.0000060000000002,0.0,-1.0000060000000002,,False,False,False
2948787_2026-07-17T17:55:11.440180+00:00,2948787,BTC,2026-07-17,2026-07-17T17:55:11.440180+00:00,4.81,0.3,0.31,0.31,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.1367,0.8182,-0.2077,REVERSION,0.0231,UNCERTAIN,STALE_UNDERLYING,64034.01,64029.99,True,3.2258,2.2258,0.002,2.2238,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999996,2.223800004,0.0,0.9999979999999999,3.2258,2.225802,,True,True,False
2950872_2026-07-17T19:25:10.068245+00:00,2950872,BTC,2026-07-17,2026-07-17T19:25:10.068245+00:00,4.83,0.11,0.12,0.12,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.3645,0.75,-0.4452,TREND,0.9746,UNCERTAIN,STALE_UNDERLYING,64018.0,64076.0,True,8.3333,7.3333,0.002,7.3313,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999992,7.331300008,0.0,0.9999959999999999,8.3333,7.333304,,True,True,False
2954111_2026-07-18T00:55:10.932786+00:00,2954111,BTC,2026-07-18,2026-07-18T00:55:10.932786+00:00,4.82,0.23,0.24,0.24,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.25,0.6364,-0.3387,UNCERTAIN,0.5556,UNCERTAIN,STALE_UNDERLYING,63896.0,63927.14,True,4.1667,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000159999999994,-1.002000016,0.0,1.0000079999999998,0.0,-1.0000079999999998,,False,False,False
2954670_2026-07-18T02:40:10.352772+00:00,2954670,BTC,2026-07-18,2026-07-18T02:40:10.352772+00:00,4.83,0.22,0.23,0.23,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2121,0.6,-0.2824,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64022.0,63999.39,False,4.3478,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999880000000003,-1.001999988,0.0,0.9999940000000002,0.0,-0.9999940000000002,,False,False,False
2955230_2026-07-18T03:40:10.851645+00:00,2955230,BTC,2026-07-18,2026-07-18T03:40:10.851645+00:00,4.82,0.27,0.28,0.28,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2113,0.5833,-0.3764,TREND,0.843,UNCERTAIN,STALE_UNDERLYING,63950.0,63952.01,True,3.5714,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0019999840000000002,-1.001999984,0.0,0.9999920000000001,0.0,-0.9999920000000001,,False,False,False
2956748_2026-07-18T05:40:10.389689+00:00,2956748,BTC,2026-07-18,2026-07-18T05:40:10.389689+00:00,4.83,0.32,0.33,0.33,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.265,0.5455,-0.524,REVERSION,0.1657,UNCERTAIN,STALE_UNDERLYING,63961.26,63967.96,False,3.0303,2.0303,0.002,2.0283,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999980000000002,2.028300002,0.0,0.9999990000000001,3.0303,2.0303009999999997,,True,True,False
2956850_2026-07-18T05:55:09.815500+00:00,2956850,BTC,2026-07-18,2026-07-18T05:55:09.815500+00:00,4.84,0.25,0.26,0.26,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2296,0.4545,-0.1702,REVERSION,0.3906,UNCERTAIN,STALE_UNDERLYING,63953.46,63970.0,False,3.8462,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000240000000004,-1.002000024,0.0,1.0000120000000001,0.0,-1.0000120000000001,,False,False,False
2957182_2026-07-18T07:40:09.142711+00:00,2957182,BTC,2026-07-18,2026-07-18T07:40:09.142711+00:00,4.85,0.11,0.12,0.12,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.3651,0.5,-0.3157,UNCERTAIN,0.4927,UNCERTAIN,STALE_UNDERLYING,64014.01,64026.03,False,8.3333,7.3333,0.002,7.3313,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999992,7.331300008,0.0,0.9999959999999999,8.3333,7.333304,,True,True,False
2957668_2026-07-18T09:25:10.792812+00:00,2957668,BTC,2026-07-18,2026-07-18T09:25:10.792812+00:00,4.82,0.28,0.29,0.29,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2791,0.7273,-0.1344,TREND,0.971,UNCERTAIN,STALE_UNDERLYING,63964.55,63974.55,True,3.4483,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000139999999996,-1.002000014,0.0,1.0000069999999999,0.0,-1.0000069999999999,,False,False,False
2958073_2026-07-18T10:40:10.388952+00:00,2958073,BTC,2026-07-18,2026-07-18T10:40:10.388952+00:00,4.83,0.37,0.38,0.38,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.193,0.8,-0.3585,UNCERTAIN,0.4212,UNCERTAIN,STALE_UNDERLYING,64004.01,64011.4,False,2.6316,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
2959157_2026-07-18T13:25:11.401375+00:00,2959157,BTC,2026-07-18,2026-07-18T13:25:11.401375+00:00,4.81,0.2,0.21,0.21,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.3083,0.5,-0.2873,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,63972.55,64012.74,True,4.7619,3.7619,0.002,3.7599,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999998,3.7599000019999997,0.0,0.999999,4.7619,3.761901,,True,True,False
2959343_2026-07-18T14:25:09.278070+00:00,2959343,BTC,2026-07-18,2026-07-18T14:25:09.278070+00:00,4.85,0.23,0.24,0.24,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.1646,0.6364,-0.2966,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64142.01,64163.02,False,4.1667,3.1667,0.002,3.1647,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000159999999994,3.164699984,0.0,1.0000079999999998,4.1667,3.166692,,True,True,False
