opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2804766_2026-07-06T09:40:48.654725+00:00,-1.002,-1.002,-1.0,False
2804830_2026-07-06T09:55:03.680043+00:00,-1.002,-1.002000016,-1.000008,False
2805050_2026-07-06T10:55:04.218950+00:00,-1.002,-1.002,-1.0,False
2805773_2026-07-06T11:55:03.170717+00:00,-1.002,-1.00200002,-1.0000099999999998,False
2806400_2026-07-06T12:40:04.767669+00:00,-1.002,-1.002000016,-1.000008,False
2806758_2026-07-06T13:25:04.330569+00:00,-1.002,-1.002000016,-1.000008,False
2807197_2026-07-06T14:55:03.848290+00:00,-1.002,-1.00199997,-0.9999849999999999,False
2807296_2026-07-06T15:25:04.552018+00:00,-1.002,-1.001999998,-0.999999,False
2807385_2026-07-06T15:40:04.834272+00:00,4.2612,4.261199984,4.263192,False
2808341_2026-07-06T16:25:03.633543+00:00,-1.002,-1.002000004,-1.0000019999999998,False
2808593_2026-07-06T16:55:05.199572+00:00,-1.002,-1.001999998,-0.999999,False
2808703_2026-07-06T17:40:04.687122+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2808767_2026-07-06T17:55:03.756091+00:00,-1.002,-1.001999992,-0.9999959999999999,False
2810309_2026-07-06T18:55:03.154971+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2810452_2026-07-06T19:40:04.000052+00:00,8.998,8.998,9.0,False
2810528_2026-07-06T19:55:04.231690+00:00,-1.002,-1.00199998,-0.9999899999999999,False
2810581_2026-07-06T20:10:04.714077+00:00,-1.002,-1.002,-1.0,False
2810801_2026-07-06T21:25:03.401300+00:00,-1.002,-1.001999996,-0.9999979999999999,False
2810847_2026-07-06T21:40:04.882484+00:00,-1.002,-1.001999996,-0.9999979999999999,False
2810905_2026-07-06T22:10:03.113543+00:00,-1.002,-1.002,-1.0,False
2810952_2026-07-06T22:25:05.121586+00:00,-1.002,-1.002,-1.0,False
2811252_2026-07-06T23:40:05.377228+00:00,-1.002,-1.001999998,-0.999999,False
2811348_2026-07-07T00:10:05.263347+00:00,-1.002,-1.002,-1.0,False
2811436_2026-07-07T00:40:03.549035+00:00,-1.002,-1.002,-1.0,False
2811744_2026-07-07T01:10:04.645054+00:00,-1.002,-1.002,-1.0,False
2811823_2026-07-07T01:40:04.473935+00:00,7.3313,7.331300008,7.333304,False
2811925_2026-07-07T02:10:03.608117+00:00,-1.002,-1.001999998,-0.999999,False
2811980_2026-07-07T02:25:03.596378+00:00,-1.002,-1.001999998,-0.999999,False
2812093_2026-07-07T02:40:04.740435+00:00,4.8804,4.880399983999999,4.882391999999999,False
2812281_2026-07-07T03:55:04.642852+00:00,-1.002,-1.00200002,-1.0000099999999998,False
2813256_2026-07-07T04:40:03.091629+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2813324_2026-07-07T04:55:03.614988+00:00,-1.002,-1.001999998,-0.999999,False
2813358_2026-07-07T05:10:04.218818+00:00,-1.002,-1.002,-1.0,False
2814516_2026-07-07T06:10:13.090862+00:00,-1.002,-1.002000016,-1.0000079999999998,False
2814788_2026-07-07T07:25:12.215488+00:00,-1.002,-1.002,-1.0,False
2814822_2026-07-07T07:40:13.058882+00:00,-1.002,-1.0020000018,-1.0000008999999999,False
2815030_2026-07-07T07:55:13.228579+00:00,-1.002,-1.001999998,-0.999999,False
2815051_2026-07-07T08:10:12.216887+00:00,2.3313,2.33130002,2.33331,False
2815176_2026-07-07T08:55:11.784950+00:00,5.248,5.248,5.25,False
2815297_2026-07-07T09:25:13.330033+00:00,-1.002,-1.001999992,-0.9999959999999999,False
2815421_2026-07-07T09:55:11.736162+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2815631_2026-07-07T10:40:13.298677+00:00,-1.002,-1.002000016,-1.000008,False
2815889_2026-07-07T10:55:12.294957+00:00,-1.002,-1.002,-1.0,False
2815920_2026-07-07T11:10:11.711276+00:00,-1.002,-1.002,-1.0,False
2816538_2026-07-07T12:25:12.242116+00:00,-1.002,-1.002,-1.0,False
2816581_2026-07-07T12:40:13.579305+00:00,-1.002,-1.0020000016,-1.0000007999999998,False
2816855_2026-07-07T12:55:13.165648+00:00,-1.002,-1.002,-1.0,False
2816979_2026-07-07T13:10:12.203991+00:00,-1.002,-1.001999998,-0.999999,False
2817019_2026-07-07T13:25:58.037488+00:00,-1.002,-1.002,-1.0,False
2817049_2026-07-07T13:40:14.099103+00:00,1.5621,1.562100002,1.564101,False
2817320_2026-07-07T13:55:12.260040+00:00,-1.002,-1.002000016,-1.000008,False
2817670_2026-07-07T14:40:13.100713+00:00,-1.002,-1.001999998,-0.999999,False
2817801_2026-07-07T15:10:12.699152+00:00,-1.002,-1.001999998,-0.999999,False
2819131_2026-07-07T16:10:11.664857+00:00,-1.002,-1.001999984,-0.9999920000000001,False
2820485_2026-07-07T17:55:11.790298+00:00,-1.002,-1.002000016,-1.000008,False
2820642_2026-07-07T18:10:12.270392+00:00,-1.002,-1.001999998,-0.999999,False
2820855_2026-07-07T18:55:12.126575+00:00,-1.002,-1.002,-1.0,False
2821212_2026-07-07T19:10:14.222238+00:00,-1.002,-1.002000016,-1.000008,False
2821386_2026-07-07T20:10:11.705060+00:00,-1.002,-1.002000004,-1.0000019999999998,False
