opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2888147_2026-07-13T01:40:20.706036+00:00,-1.002,-1.001999998,-0.999999,False
2888230_2026-07-13T02:10:18.518888+00:00,5.248,5.248,5.25,False
2888607_2026-07-13T03:55:19.670963+00:00,-1.002,-1.002000016,-1.000008,False
2890032_2026-07-13T06:25:18.528997+00:00,2.0283,2.028300002,2.0303009999999997,False
2890523_2026-07-13T06:55:18.528374+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2890845_2026-07-13T08:40:21.069956+00:00,2.8442,2.844199976,2.8461879999999997,False
2890961_2026-07-13T09:10:19.932385+00:00,-1.002,-1.001999998,-0.999999,False
2894625_2026-07-13T12:10:23.859852+00:00,-1.002,-1.00200002,-1.0000099999999998,False
2895056_2026-07-13T12:25:24.696386+00:00,-1.002,-1.002000016,-1.000008,False
2896854_2026-07-13T16:55:07.052634+00:00,-1.002,-1.002,-1.0,False
2900858_2026-07-13T23:40:08.217763+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2903420_2026-07-14T05:55:08.751020+00:00,-1.002,-1.00200001,-1.0000049999999998,False
2903764_2026-07-14T07:40:07.029432+00:00,-1.002,-1.002000016,-1.000008,False
2904365_2026-07-14T09:10:08.913239+00:00,-1.002,-1.002000016,-1.000008,False
2905098_2026-07-14T11:10:07.573171+00:00,-1.002,-1.001999998,-0.999999,False
2906420_2026-07-14T14:25:08.243754+00:00,4.2612,4.261199984,4.263192,False
2906679_2026-07-14T15:10:04.094693+00:00,-1.002,-1.002000016,-1.000008,False
2917347_2026-07-15T04:25:07.758290+00:00,-1.002,-1.002000016,-1.000008,False
2917567_2026-07-15T04:55:53.345713+00:00,-1.002,-1.002000016,-1.000008,False
2919310_2026-07-15T06:25:37.333337+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2919726_2026-07-15T07:55:35.218920+00:00,-1.002,-1.001999998,-0.999999,False
2920503_2026-07-15T10:55:36.841588+00:00,-1.002,-1.002,-1.0,False
2922444_2026-07-15T14:25:43.728136+00:00,4.2612,4.261199984,4.263192,False
2922757_2026-07-15T15:55:00.464719+00:00,-1.002,-1.001999998,-0.999999,False
2929157_2026-07-16T00:40:22.487078+00:00,-1.002,-1.002000016,-1.000008,False
2930020_2026-07-16T02:40:23.968606+00:00,-1.002,-1.002,-1.0,False
2932423_2026-07-16T07:25:21.046964+00:00,-1.002,-1.002000004,-1.0000019999999998,False
2932916_2026-07-16T09:55:26.896703+00:00,-1.002,-1.001999998,-0.999999,False
2934028_2026-07-16T11:55:17.422020+00:00,-1.002,-1.00200001,-1.0000049999999998,False
2934982_2026-07-16T14:40:40.343702+00:00,-1.002,-1.002000016,-1.000008,False
2935281_2026-07-16T15:55:43.266297+00:00,-1.002,-1.002,-1.0,False
2935574_2026-07-16T16:25:07.269876+00:00,3.1647,3.164699984,3.166692,False
2937368_2026-07-16T19:10:02.664014+00:00,-1.002,-1.002000016,-1.000008,False
2937441_2026-07-16T19:40:02.625711+00:00,-1.002,-1.001999988,-0.9999940000000002,False
2941062_2026-07-17T00:10:03.818888+00:00,-1.002,-1.001999998,-0.999999,False
2942210_2026-07-17T03:40:09.756495+00:00,-1.002,-1.00200002,-1.0000099999999998,False
2943784_2026-07-17T07:10:11.035529+00:00,-1.002,-1.002000016,-1.000008,False
2945062_2026-07-17T10:25:11.316862+00:00,3.7599,3.7599000019999997,3.761901,False
2946801_2026-07-17T14:55:08.755980+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2948787_2026-07-17T17:55:11.440180+00:00,2.2238,2.223800004,2.225802,False
2950872_2026-07-17T19:25:10.068245+00:00,7.3313,7.331300008,7.333304,False
2954111_2026-07-18T00:55:10.932786+00:00,-1.002,-1.002000016,-1.0000079999999998,False
2954670_2026-07-18T02:40:10.352772+00:00,-1.002,-1.001999988,-0.9999940000000002,False
2955230_2026-07-18T03:40:10.851645+00:00,-1.002,-1.001999984,-0.9999920000000001,False
2956748_2026-07-18T05:40:10.389689+00:00,2.0283,2.028300002,2.0303009999999997,False
2956850_2026-07-18T05:55:09.815500+00:00,-1.002,-1.002000024,-1.0000120000000001,False
2957182_2026-07-18T07:40:09.142711+00:00,7.3313,7.331300008,7.333304,False
2957668_2026-07-18T09:25:10.792812+00:00,-1.002,-1.002000014,-1.0000069999999999,False
